算法名称,显示名称,录制索引,回放索引,录制按键ID,回放按键ID,录制按键时间(ms),回放按键时间(ms),绝对延时(ms),算法平均延时(ms),相对延时(ms)
smc_11-21-土耳其进行曲_smc,smc,51,51,64,64,4945.8,4962.8,17.0,15.14918918918918,1.8508108108108203
smc_11-21-土耳其进行曲_smc,smc,52,53,59,59,5085.8,5102.2,16.4,15.14918918918918,1.250810810810819
smc_11-21-土耳其进行曲_smc,smc,53,54,61,61,5132.6,5145.2,12.6,15.14918918918918,-2.54918918918918
smc_11-21-土耳其进行曲_smc,smc,54,55,63,63,5148.2,5160.2,12.0,15.14918918918918,-3.1491891891891797
smc_11-21-土耳其进行曲_smc,smc,55,56,32,32,5152.4,5168.3,15.9,15.14918918918918,0.7508108108108207
smc_11-21-土耳其进行曲_smc,smc,56,59,39,39,5350.4,5371.9,21.5,15.14918918918918,6.35081081081082
smc_11-21-土耳其进行曲_smc,smc,57,58,44,44,5353.4,5367.8,14.4,15.14918918918918,-0.7491891891891793
smc_11-21-土耳其进行曲_smc,smc,58,57,61,61,5354.4,5366.0,11.6,15.14918918918918,-3.54918918918918
smc_11-21-土耳其进行曲_smc,smc,59,60,58,58,5366.4,5385.0,18.6,15.14918918918918,3.4508108108108217
smc_11-21-土耳其进行曲_smc,smc,60,61,44,44,5517.4,5529.6,12.2,15.14918918918918,-2.9491891891891804
smc_11-21-土耳其进行曲_smc,smc,61,62,39,39,5529.2,5544.3,15.1,15.14918918918918,-0.04918918918918003
smc_11-21-土耳其进行曲_smc,smc,62,63,56,56,5534.6,5553.8,19.2,15.14918918918918,4.05081081081082
smc_11-21-土耳其进行曲_smc,smc,63,64,59,59,5543.2,5554.8,11.6,15.14918918918918,-3.54918918918918
smc_11-21-土耳其进行曲_smc,smc,64,65,44,44,5720.8,5736.4,15.6,15.14918918918918,0.45081081081082
smc_11-21-土耳其进行曲_smc,smc,65,67,58,58,5730.4,5748.6,18.2,15.14918918918918,3.0508108108108196
smc_11-21-土耳其进行曲_smc,smc,66,66,61,61,5732.0,5745.2,13.2,15.14918918918918,-1.9491891891891804
smc_11-21-土耳其进行曲_smc,smc,67,68,39,39,5740.0,5757.7,17.7,15.14918918918918,2.5508108108108196
smc_11-21-土耳其进行曲_smc,smc,68,69,59,59,5891.2,5905.2,14.0,15.14918918918918,-1.1491891891891797
smc_11-21-土耳其进行曲_smc,smc,69,70,32,32,5900.0,5918.7,18.7,15.14918918918918,3.5508108108108196
smc_11-21-土耳其进行曲_smc,smc,70,71,61,61,5929.8,5942.4,12.6,15.14918918918918,-2.54918918918918
smc_11-21-土耳其进行曲_smc,smc,71,72,63,63,5938.0,5950.4,12.4,15.14918918918918,-2.7491891891891793
smc_11-21-土耳其进行曲_smc,smc,72,73,44,44,6101.6,6119.4,17.8,15.14918918918918,2.650810810810821
smc_11-21-土耳其进行曲_smc,smc,73,74,39,39,6106.0,6121.9,15.9,15.14918918918918,0.7508108108108207
