算法名称,显示名称,录制索引,回放索引,录制按键ID,回放按键ID,录制按键时间(ms),回放按键时间(ms),绝对延时(ms),算法平均延时(ms),相对延时(ms)
smc_11-21-丑角的晨歌 (1),smc,51,53,47,47,7143.9,7161.7,17.8,17.13169014084507,0.668309859154931
smc_11-21-丑角的晨歌 (1),smc,52,52,39,39,7144.7,7160.4,15.7,17.13169014084507,-1.4316901408450704
smc_11-21-丑角的晨歌 (1),smc,53,54,36,36,7157.3,7171.8,14.5,17.13169014084507,-2.6316901408450697
smc_11-21-丑角的晨歌 (1),smc,54,55,42,42,7386.9,7401.5,14.6,17.13169014084507,-2.53169014084507
smc_11-21-丑角的晨歌 (1),smc,55,56,43,43,7601.3,7617.1,15.8,17.13169014084507,-1.331690140845069
smc_11-21-丑角的晨歌 (1),smc,56,57,46,46,7605.1,7621.7,16.6,17.13169014084507,-0.5316901408450683
smc_11-21-丑角的晨歌 (1),smc,57,58,54,54,7617.3,7633.3,16.0,17.13169014084507,-1.1316901408450697
smc_11-21-丑角的晨歌 (1),smc,58,59,42,42,7839.1,7856.7,17.6,17.13169014084507,0.46830985915493173
smc_11-21-丑角的晨歌 (1),smc,59,60,43,43,8062.5,8080.3,17.8,17.13169014084507,0.668309859154931
smc_11-21-丑角的晨歌 (1),smc,60,61,46,46,8071.7,8089.9,18.2,17.13169014084507,1.0683098591549296
smc_11-21-丑角的晨歌 (1),smc,61,62,54,54,8081.3,8095.7,14.4,17.13169014084507,-2.7316901408450693
smc_11-21-丑角的晨歌 (1),smc,62,63,42,42,8314.7,8332.5,17.8,17.13169014084507,0.668309859154931
smc_11-21-丑角的晨歌 (1),smc,63,64,43,43,8537.9,8555.9,18.0,17.13169014084507,0.8683098591549303
smc_11-21-丑角的晨歌 (1),smc,64,65,46,46,8538.9,8557.3,18.4,17.13169014084507,1.2683098591549289
smc_11-21-丑角的晨歌 (1),smc,65,66,54,54,8548.9,8564.9,16.0,17.13169014084507,-1.1316901408450697
smc_11-21-丑角的晨歌 (1),smc,66,67,49,49,8793.1,8804.5,11.4,17.13169014084507,-5.731690140845069
smc_11-21-丑角的晨歌 (1),smc,67,68,49,49,8993.7,9010.3,16.6,17.13169014084507,-0.5316901408450683
smc_11-21-丑角的晨歌 (1),smc,68,69,47,47,9000.5,9017.7,17.2,17.13169014084507,0.0683098591549296
smc_11-21-丑角的晨歌 (1),smc,69,70,53,53,9029.7,9047.7,18.0,17.13169014084507,0.8683098591549303
smc_11-21-丑角的晨歌 (1),smc,70,71,55,55,9041.9,9058.3,16.4,17.13169014084507,-0.7316901408450711
smc_11-21-丑角的晨歌 (1),smc,71,72,61,61,9072.3,9085.1,12.8,17.13169014084507,-4.331690140845069
smc_11-21-丑角的晨歌 (1),smc,72,73,47,47,9133.7,9147.9,14.2,17.13169014084507,-2.9316901408450704
smc_11-21-丑角的晨歌 (1),smc,73,74,45,45,9238.3,9254.7,16.4,17.13169014084507,-0.7316901408450711
smc_11-21-丑角的晨歌 (1),smc,74,75,43,43,9477.3,9491.5,14.2,17.13169014084507,-2.9316901408450704
smc_11-21-丑角的晨歌 (1),smc,75,76,42,42,9678.9,9693.7,14.8,17.13169014084507,-2.331690140845069
smc_11-21-丑角的晨歌 (1),smc,76,77,46,46,9685.9,9703.7,17.8,17.13169014084507,0.668309859154931
smc_11-21-丑角的晨歌 (1),smc,77,78,48,48,9695.9,9711.5,15.6,17.13169014084507,-1.53169014084507
smc_11-21-丑角的晨歌 (1),smc,78,79,55,55,9723.7,9738.1,14.4,17.13169014084507,-2.7316901408450693
smc_11-21-丑角的晨歌 (1),smc,79,80,40,40,9924.5,9944.6,20.1,17.13169014084507,2.9683098591549317
smc_11-21-丑角的晨歌 (1),smc,80,81,25,25,10166.7,10179.4,12.7,17.13169014084507,-4.43169014084507
