算法名称,显示名称,录制索引,回放索引,录制按键ID,回放按键ID,录制按键时间(ms),回放按键时间(ms),绝对延时(ms),算法平均延时(ms),相对延时(ms)
pid_11-21-幻想曲_pid,pid,361,364,49,49,26669.7,26683.4,13.7,15.993540669856467,-2.29354067
pid_11-21-幻想曲_pid,pid,362,365,29,29,26754.7,26769.3,14.6,15.993540669856467,-1.39354067
pid_11-21-幻想曲_pid,pid,363,366,61,61,26759.9,26771.7,11.8,15.993540669856467,-4.19354067
pid_11-21-幻想曲_pid,pid,365,367,55,55,26849.3,26866.6,17.3,15.993540669856467,1.306459330143534
pid_11-21-幻想曲_pid,pid,366,368,30,30,26861.5,26876.1,14.6,15.993540669856467,-1.39354067
pid_11-21-幻想曲_pid,pid,367,369,49,49,26878.3,26891.8,13.5,15.993540669856467,-2.49354067
pid_11-21-幻想曲_pid,pid,368,370,61,61,26929.7,26946,16.3,15.993540669856467,0.3064593301435341
pid_11-21-幻想曲_pid,pid,369,371,31,31,26965.9,26979.9,14,15.993540669856467,-1.99354067
pid_11-21-幻想曲_pid,pid,371,372,32,32,27029.5,27053.7,24.2,15.993540669856467,8.206459330143533
pid_11-21-幻想曲_pid,pid,372,373,55,55,27058.5,27072.6,14.1,15.993540669856467,-1.89354067
pid_11-21-幻想曲_pid,pid,373,374,49,49,27075.1,27089.4,14.3,15.993540669856467,-1.69354067
pid_11-21-幻想曲_pid,pid,374,375,33,33,27142.3,27157.5,15.2,15.993540669856467,-0.79354067
pid_11-21-幻想曲_pid,pid,375,376,61,61,27173.9,27187.7,13.8,15.993540669856467,-2.19354067
pid_11-21-幻想曲_pid,pid,376,381,49,49,27294.1,27327.2,33.1,15.993540669856467,17.106459330143537
pid_11-21-幻想曲_pid,pid,377,377,21,21,27298.1,27312.5,14.4,15.993540669856467,-1.59354067
pid_11-21-幻想曲_pid,pid,378,378,33,33,27303.3,27315.7,12.4,15.993540669856467,-3.59354067
pid_11-21-幻想曲_pid,pid,379,379,55,55,27304.1,27320,15.9,15.993540669856467,-0.09354067
pid_11-21-幻想曲_pid,pid,380,380,61,61,27321.1,27326.2,5.1,15.993540669856467,-10.89354067
pid_11-21-幻想曲_pid,pid,381,383,33,33,27540.5,27556.1,15.6,15.993540669856467,-0.39354067
pid_11-21-幻想曲_pid,pid,382,384,49,49,27540.9,27556.1,15.2,15.993540669856467,-0.79354067
pid_11-21-幻想曲_pid,pid,383,382,21,21,27541.9,27554.9,13,15.993540669856467,-2.99354067
pid_11-21-幻想曲_pid,pid,384,386,61,61,27542.1,27559.6,17.5,15.993540669856467,1.5064593301435334
pid_11-21-幻想曲_pid,pid,385,385,55,55,27542.9,27556.9,14,15.993540669856467,-1.99354067
pid_11-21-幻想曲_pid,pid,386,387,32,32,27560.9,27605.5,44.6,15.993540669856467,28.606459330143537
pid_11-21-幻想曲_pid,pid,387,389,33,33,27758.1,27774.9,16.8,15.993540669856467,0.8064593301435341
pid_11-21-幻想曲_pid,pid,388,390,61,61,27761.1,27775.2,14.1,15.993540669856467,-1.89354067
pid_11-21-幻想曲_pid,pid,389,388,21,21,27762.3,27774.5,12.2,15.993540669856467,-3.79354067
pid_11-21-幻想曲_pid,pid,390,391,55,55,27762.3,27775.6,13.3,15.993540669856467,-2.69354067
pid_11-21-幻想曲_pid,pid,391,392,49,49,27764.1,27777,12.9,15.993540669856467,-3.09354067
pid_11-21-幻想曲_pid,pid,392,397,33,33,27962.1,28002.7,40.6,15.993540669856467,24.606459330143537
pid_11-21-幻想曲_pid,pid,393,393,61,61,27979.7,27996.2,16.5,15.993540669856467,0.5064593301435334
pid_11-21-幻想曲_pid,pid,394,395,63,63,27984.1,28000.4,16.3,15.993540669856467,0.3064593301435341
pid_11-21-幻想曲_pid,pid,395,396,55,55,27986.9,28000.6,13.7,15.993540669856467,-2.29354067
pid_11-21-幻想曲_pid,pid,396,394,51,51,27989.5,27998.4,8.9,15.993540669856467,-7.09354067
pid_11-21-幻想曲_pid,pid,397,398,45,45,27994.3,28008.2,13.9,15.993540669856467,-2.09354067
pid_11-21-幻想曲_pid,pid,398,401,63,63,28130.9,28146.4,15.5,15.993540669856467,-0.49354067
pid_11-21-幻想曲_pid,pid,399,403,61,61,28199.1,28217,17.9,15.993540669856467,1.906459330143532
pid_11-21-幻想曲_pid,pid,401,402,55,55,28200.9,28216,15.1,15.993540669856467,-0.89354067
pid_11-21-幻想曲_pid,pid,403,404,51,51,28205.9,28218,12.1,15.993540669856467,-3.89354067
pid_11-21-幻想曲_pid,pid,404,406,45,45,28383.1,28362.8,-20.3,15.993540669856467,-36.29354067
pid_11-21-幻想曲_pid,pid,405,407,63,63,28416.3,28411.4,-4.9,15.993540669856467,-20.89354067
pid_11-21-幻想曲_pid,pid,407,409,61,61,28419.5,28437.6,18.1,15.993540669856467,2.106459330143535
pid_11-21-幻想曲_pid,pid,408,408,55,55,28422.7,28437,14.3,15.993540669856467,-1.69354067
pid_11-21-幻想曲_pid,pid,409,410,51,51,28427.1,28438.8,11.7,15.993540669856467,-4.29354067
pid_11-21-幻想曲_pid,pid,410,411,33,33,28570.9,28581.7,10.8,15.993540669856467,-5.19354067
pid_11-21-幻想曲_pid,pid,411,413,63,63,28638.7,28665.3,26.6,15.993540669856467,10.606459330143535
pid_11-21-幻想曲_pid,pid,413,414,61,61,28653.9,28667,13.1,15.993540669856467,-2.89354067
pid_11-21-幻想曲_pid,pid,414,415,55,55,28654.3,28669.6,15.3,15.993540669856467,-0.69354067
pid_11-21-幻想曲_pid,pid,415,416,51,51,28657.7,28671,13.3,15.993540669856467,-2.69354067
pid_11-21-幻想曲_pid,pid,417,420,55,55,28887.5,28901.6,14.1,15.993540669856467,-1.89354067
pid_11-21-幻想曲_pid,pid,420,422,61,61,28891.3,28908,16.7,15.993540669856467,0.7064593301435327
pid_11-21-幻想曲_pid,pid,421,421,51,51,28892.9,28906.4,13.5,15.993540669856467,-2.49354067
pid_11-21-幻想曲_pid,pid,422,425,33,33,29108.5,29128.1,19.6,15.993540669856467,3.606459330143535
pid_11-21-幻想曲_pid,pid,423,424,63,63,29111.5,29125.6,14.1,15.993540669856467,-1.89354067
pid_11-21-幻想曲_pid,pid,425,426,61,61,29116.1,29128.6,12.5,15.993540669856467,-3.49354067
pid_11-21-幻想曲_pid,pid,426,427,55,55,29119.1,29131.6,12.5,15.993540669856467,-3.49354067
pid_11-21-幻想曲_pid,pid,427,428,51,51,29122.1,29133.6,11.5,15.993540669856467,-4.49354067
pid_11-21-幻想曲_pid,pid,428,429,33,33,29333.3,29348.9,15.6,15.993540669856467,-0.39354067
pid_11-21-幻想曲_pid,pid,429,431,61,61,29334.5,29355,20.5,15.993540669856467,4.506459330143533
pid_11-21-幻想曲_pid,pid,430,430,45,45,29338.5,29353.4,14.9,15.993540669856467,-1.09354067
pid_11-21-幻想曲_pid,pid,431,433,63,63,29339.1,29357.2,18.1,15.993540669856467,2.106459330143535
pid_11-21-幻想曲_pid,pid,432,432,55,55,29343.1,29356.2,13.1,15.993540669856467,-2.89354067
pid_11-21-幻想曲_pid,pid,433,434,51,51,29348.1,29359.8,11.7,15.993540669856467,-4.29354067
pid_11-21-幻想曲_pid,pid,434,435,63,63,29573.3,29595.5,22.2,15.993540669856467,6.206459330143533
pid_11-21-幻想曲_pid,pid,435,436,56,56,29582.9,29600.6,17.7,15.993540669856467,1.7064593301435327
pid_11-21-幻想曲_pid,pid,436,437,51,51,29589.3,29602.2,12.9,15.993540669856467,-3.09354067
pid_11-21-幻想曲_pid,pid,437,438,44,44,29592.7,29607.1,14.4,15.993540669856467,-1.59354067
pid_11-21-幻想曲_pid,pid,438,441,60,60,29595.1,29620.4,25.3,15.993540669856467,9.306459330143534
pid_11-21-幻想曲_pid,pid,439,439,32,32,29595.3,29608.7,13.4,15.993540669856467,-2.59354067
pid_11-21-幻想曲_pid,pid,440,440,61,61,29605.9,29620.2,14.3,15.993540669856467,-1.69354067
pid_11-21-幻想曲_pid,pid,441,443,32,32,30131.1,30147.5,16.4,15.993540669856467,0.40645933014353197
pid_11-21-幻想曲_pid,pid,442,442,60,60,30131.3,30146.6,15.3,15.993540669856467,-0.69354067
pid_11-21-幻想曲_pid,pid,443,446,68,68,30132.7,30150.5,17.8,15.993540669856467,1.806459330143534
pid_11-21-幻想曲_pid,pid,444,445,20,20,30133.1,30148.7,15.6,15.993540669856467,-0.39354067
pid_11-21-幻想曲_pid,pid,445,447,63,63,30134.5,30150.9,16.4,15.993540669856467,0.40645933014353197
pid_11-21-幻想曲_pid,pid,446,444,56,56,30134.9,30148.2,13.3,15.993540669856467,-2.69354067
