呾楊靡備,珆尨靡備,翹秶坰竘,隙溫坰竘,翹秶偌瑩ID,隙溫偌瑩ID,翹秶偌瑩奀潔(ms),隙溫偌瑩奀潔(ms),橈勤晊奀(ms),呾楊す歙晊奀(ms),眈勤晊奀(ms)
pid_11-21-秞論聆彸3,pid,0,0,28,28,3351.9,3361.7,9.8,10.36477272727273,-0.564772727
pid_11-21-秞論聆彸3,pid,1,1,16,16,3357.1,3368.3,11.2,10.36477272727273,0.8352272727272698
pid_11-21-秞論聆彸3,pid,2,2,20,20,3533.5,3545.3,11.8,10.36477272727273,1.4352272727272712
pid_11-21-秞論聆彸3,pid,3,3,32,32,3546.9,3557.9,11,10.36477272727273,0.6352272727272705
pid_11-21-秞論聆彸3,pid,4,4,23,23,3695.9,3704.9,9,10.36477272727273,-1.364772727
pid_11-21-秞論聆彸3,pid,5,5,35,35,3711.3,3722.3,11,10.36477272727273,0.6352272727272705
pid_11-21-秞論聆彸3,pid,6,6,28,28,3860.9,3870.3,9.4,10.36477272727273,-0.964772727
pid_11-21-秞論聆彸3,pid,7,7,40,40,3873.1,3883.3,10.2,10.36477272727273,-0.164772727
pid_11-21-秞論聆彸3,pid,8,8,32,32,4016.1,4026.5,10.4,10.36477272727273,0.035227272727270886
pid_11-21-秞論聆彸3,pid,9,9,44,44,4020.5,4030.2,9.7,10.36477272727273,-0.664772727
pid_11-21-秞論聆彸3,pid,10,11,35,35,4155.9,4167.3,11.4,10.36477272727273,1.0352272727272709
pid_11-21-秞論聆彸3,pid,11,10,47,47,4156.5,4166.2,9.7,10.36477272727273,-0.664772727
pid_11-21-秞論聆彸3,pid,12,12,52,52,4300.5,4310.8,10.3,10.36477272727273,-0.064772727
pid_11-21-秞論聆彸3,pid,13,13,40,40,4315.1,4326.9,11.8,10.36477272727273,1.4352272727272712
pid_11-21-秞論聆彸3,pid,14,14,56,56,4447.1,4456.4,9.3,10.36477272727273,-1.064772727
pid_11-21-秞論聆彸3,pid,16,16,32,32,4578.5,4603.5,25,10.36477272727273,14.63522727272727
pid_11-21-秞論聆彸3,pid,17,15,59,59,4589.5,4598.2,8.7,10.36477272727273,-1.664772727
pid_11-21-秞論聆彸3,pid,18,17,28,28,4736.5,4746.5,10,10.36477272727273,-0.364772727
pid_11-21-秞論聆彸3,pid,19,18,64,64,4739.5,4749.4,9.9,10.36477272727273,-0.464772727
pid_11-21-秞論聆彸3,pid,20,19,23,23,4884.3,4892.9,8.6,10.36477272727273,-1.764772727
