呾楊靡備,珆尨靡備,翹秶坰竘,隙溫坰竘,翹秶偌瑩ID,隙溫偌瑩ID,翹秶偌瑩奀潔(ms),隙溫偌瑩奀潔(ms),橈勤晊奀(ms),呾楊す歙晊奀(ms),眈勤晊奀(ms)
pid_11-21-秞論聆彸,pid,94,93,61,61,11631,11640.9,9.9,9.410045662100458,0.4899543378995421
pid_11-21-秞論聆彸,pid,95,94,49,49,11634.4,11645.5,11.1,9.410045662100458,1.6899543378995414
pid_11-21-秞論聆彸,pid,96,95,51,51,11795.8,11805.9,10.1,9.410045662100458,0.6899543378995414
pid_11-21-秞論聆彸,pid,97,96,63,63,11806,11814.9,8.9,9.410045662100458,-0.510045662
pid_11-21-秞論聆彸,pid,98,97,52,52,11950.4,11959.7,9.3,9.410045662100458,-0.110045662
pid_11-21-秞論聆彸,pid,99,98,64,64,11959,11968.5,9.5,9.410045662100458,0.08995433789954177
pid_11-21-秞論聆彸,pid,100,99,66,66,12101.9,12110.1,8.2,9.410045662100458,-1.210045662
pid_11-21-秞論聆彸,pid,101,100,54,54,12110.4,12121.1,10.7,9.410045662100458,1.289954337899541
pid_11-21-秞論聆彸,pid,102,101,56,56,12264,12273.3,9.3,9.410045662100458,-0.110045662
pid_11-21-秞論聆彸,pid,103,102,68,68,12269.1,12280.1,11,9.410045662100458,1.5899543378995418
pid_11-21-秞論聆彸,pid,104,103,57,57,12415,12423.3,8.3,9.410045662100458,-1.110045662
pid_11-21-秞論聆彸,pid,105,104,69,69,12426.3,12435.7,9.4,9.410045662100458,-0.010045662
pid_11-21-秞論聆彸,pid,106,105,59,59,12576,12584.9,8.9,9.410045662100458,-0.510045662
pid_11-21-秞論聆彸,pid,107,106,71,71,12579.9,12590.3,10.4,9.410045662100458,0.9899543378995421
pid_11-21-秞論聆彸,pid,108,107,61,61,12728.2,12738.3,10.1,9.410045662100458,0.6899543378995414
pid_11-21-秞論聆彸,pid,109,108,73,73,12738.3,12747.9,9.6,9.410045662100458,0.18995433789954141
pid_11-21-秞論聆彸,pid,110,109,63,63,12862.8,12871.3,8.5,9.410045662100458,-0.910045662
pid_11-21-秞論聆彸,pid,111,110,75,75,12894.5,12902.9,8.4,9.410045662100458,-1.010045662
pid_11-21-秞論聆彸,pid,112,111,64,64,13028,13037.1,9.1,9.410045662100458,-0.310045662
pid_11-21-秞論聆彸,pid,113,112,76,76,13034.1,13041.9,7.8,9.410045662100458,-1.610045662
pid_11-21-秞論聆彸,pid,114,113,63,63,13173.6,13181.7,8.1,9.410045662100458,-1.310045662
pid_11-21-秞論聆彸,pid,115,114,75,75,13173.9,13197.7,23.8,9.410045662100458,14.389954337899542
pid_11-21-秞論聆彸,pid,116,115,61,61,13325.2,13334.7,9.5,9.410045662100458,0.08995433789954177
pid_11-21-秞論聆彸,pid,117,116,73,73,13335.7,13345.9,10.2,9.410045662100458,0.7899543378995411
pid_11-21-秞論聆彸,pid,118,117,59,59,13458.8,13468.7,9.9,9.410045662100458,0.4899543378995421
pid_11-21-秞論聆彸,pid,119,118,71,71,13463.5,13474.5,11,9.410045662100458,1.5899543378995418
pid_11-21-秞論聆彸,pid,120,119,57,57,13616.4,13624.9,8.5,9.410045662100458,-0.910045662
pid_11-21-秞論聆彸,pid,121,120,69,69,13619.5,13628.5,9,9.410045662100458,-0.410045662
pid_11-21-秞論聆彸,pid,122,121,56,56,13759.8,13769.1,9.3,9.410045662100458,-0.110045662
pid_11-21-秞論聆彸,pid,123,122,68,68,13761.3,13772.5,11.2,9.410045662100458,1.789954337899541
pid_11-21-秞論聆彸,pid,124,123,54,54,13906.4,13915.5,9.1,9.410045662100458,-0.310045662
pid_11-21-秞論聆彸,pid,125,124,66,66,13918.7,13927.1,8.4,9.410045662100458,-1.010045662
pid_11-21-秞論聆彸,pid,126,125,52,52,14029.6,14040.1,10.5,9.410045662100458,1.0899543378995418
pid_11-21-秞論聆彸,pid,127,126,64,64,14058.6,14068.5,9.9,9.410045662100458,0.4899543378995421
pid_11-21-秞論聆彸,pid,128,127,51,51,14179.6,14189.5,9.9,9.410045662100458,0.4899543378995421
pid_11-21-秞論聆彸,pid,129,128,63,63,14191,14199.7,8.7,9.410045662100458,-0.710045662
pid_11-21-秞論聆彸,pid,130,129,49,49,14318.4,14329.7,11.3,9.410045662100458,1.8899543378995425
pid_11-21-秞論聆彸,pid,131,130,61,61,14338.6,14347.7,9.1,9.410045662100458,-0.310045662
pid_11-21-秞論聆彸,pid,132,131,59,59,14463,14471.3,8.3,9.410045662100458,-1.110045662
pid_11-21-秞論聆彸,pid,133,132,47,47,14473.2,14484.1,10.9,9.410045662100458,1.4899543378995421
pid_11-21-秞論聆彸,pid,134,133,57,57,14603.6,14613.3,9.7,9.410045662100458,0.28995433789954106
pid_11-21-秞論聆彸,pid,135,134,45,45,14617,14626.3,9.3,9.410045662100458,-0.110045662
pid_11-21-秞論聆彸,pid,136,135,56,56,14745.6,14754.9,9.3,9.410045662100458,-0.110045662
pid_11-21-秞論聆彸,pid,137,136,44,44,14753.6,14764.1,10.5,9.410045662100458,1.0899543378995418
pid_11-21-秞論聆彸,pid,138,137,42,42,14885.4,14896.3,10.9,9.410045662100458,1.4899543378995421
pid_11-21-秞論聆彸,pid,139,138,54,54,14892.2,14901.1,8.9,9.410045662100458,-0.510045662
pid_11-21-秞論聆彸,pid,140,139,40,40,15021.9,15031.7,9.8,9.410045662100458,0.3899543378995425
pid_11-21-秞論聆彸,pid,141,140,52,52,15023.2,15033.1,9.9,9.410045662100458,0.4899543378995421
