呾楊靡備,珆尨靡備,翹秶坰竘,隙溫坰竘,翹秶偌瑩ID,隙溫偌瑩ID,翹秶偌瑩奀潔(ms),隙溫偌瑩奀潔(ms),橈勤晊奀(ms),呾楊す歙晊奀(ms),眈勤晊奀(ms)
smc_11-21-秞論聆彸2,smc,54,54,43,43,5913.9,5930.1,16.2,14.70310880829015,1.4968911917098495
smc_11-21-秞論聆彸2,smc,55,55,55,55,5917.3,5930.7,13.4,14.70310880829015,-1.303108808
smc_11-21-秞論聆彸2,smc,56,56,56,56,6006.3,6021.5,15.2,14.70310880829015,0.4968911917098495
smc_11-21-秞論聆彸2,smc,57,57,44,44,6013.5,6028.9,15.4,14.70310880829015,0.6968911917098506
smc_11-21-秞論聆彸2,smc,58,58,57,57,6129.5,6141.9,12.4,14.70310880829015,-2.303108808
smc_11-21-秞論聆彸2,smc,59,59,45,45,6135.9,6148.9,13,14.70310880829015,-1.703108808
smc_11-21-秞論聆彸2,smc,60,60,58,58,6238.9,6254.3,15.4,14.70310880829015,0.6968911917098506
smc_11-21-秞論聆彸2,smc,61,61,46,46,6250.5,6264.3,13.8,14.70310880829015,-0.903108808
smc_11-21-秞論聆彸2,smc,62,62,59,59,6352.5,6364.7,12.2,14.70310880829015,-2.503108808
smc_11-21-秞論聆彸2,smc,63,63,47,47,6361.3,6374.1,12.8,14.70310880829015,-1.903108808
smc_11-21-秞論聆彸2,smc,64,64,48,48,6466.7,6477.5,10.8,14.70310880829015,-3.903108808
smc_11-21-秞論聆彸2,smc,65,65,60,60,6471.7,6485.3,13.6,14.70310880829015,-1.103108808
smc_11-21-秞論聆彸2,smc,66,66,61,61,6565.5,6578.7,13.2,14.70310880829015,-1.503108808
smc_11-21-秞論聆彸2,smc,67,67,49,49,6567.3,6582.1,14.8,14.70310880829015,0.09689119170985094
smc_11-21-秞論聆彸2,smc,68,68,50,50,6672.9,6686.1,13.2,14.70310880829015,-1.503108808
smc_11-21-秞論聆彸2,smc,69,69,62,62,6681.3,6699.3,18,14.70310880829015,3.2968911917098502
smc_11-21-秞論聆彸2,smc,70,70,51,51,6755.1,6773.1,18,14.70310880829015,3.2968911917098502
smc_11-21-秞論聆彸2,smc,71,71,63,63,6762.3,6775.1,12.8,14.70310880829015,-1.903108808
smc_11-21-秞論聆彸2,smc,72,72,64,64,6866.1,6881.5,15.4,14.70310880829015,0.6968911917098506
smc_11-21-秞論聆彸2,smc,73,73,52,52,6871.5,6884.9,13.4,14.70310880829015,-1.303108808
smc_11-21-秞論聆彸2,smc,74,74,53,53,6968.7,6981.5,12.8,14.70310880829015,-1.903108808
smc_11-21-秞論聆彸2,smc,75,75,65,65,6971.1,6988.2,17.1,14.70310880829015,2.3968911917098517
smc_11-21-秞論聆彸2,smc,76,76,66,66,7073.3,7085.8,12.5,14.70310880829015,-2.203108808
smc_11-21-秞論聆彸2,smc,77,77,54,54,7087.1,7099.1,12,14.70310880829015,-2.703108808
smc_11-21-秞論聆彸2,smc,78,78,55,55,7171.1,7184.3,13.2,14.70310880829015,-1.503108808
smc_11-21-秞論聆彸2,smc,79,79,67,67,7178.1,7197,18.9,14.70310880829015,4.196891191709849
smc_11-21-秞論聆彸2,smc,80,80,56,56,7248.1,7265.3,17.2,14.70310880829015,2.4968911917098495
smc_11-21-秞論聆彸2,smc,81,81,68,68,7266.1,7281.6,15.5,14.70310880829015,0.7968911917098502
smc_11-21-秞論聆彸2,smc,82,82,57,57,7365.3,7377.9,12.6,14.70310880829015,-2.103108808
smc_11-21-秞論聆彸2,smc,83,83,69,69,7366.9,7379.4,12.5,14.70310880829015,-2.203108808
smc_11-21-秞論聆彸2,smc,84,84,58,58,7469.3,7482.1,12.8,14.70310880829015,-1.903108808
smc_11-21-秞論聆彸2,smc,85,85,70,70,7482.5,7498.4,15.9,14.70310880829015,1.1968911917098506
smc_11-21-秞論聆彸2,smc,86,86,59,59,7582.5,7593.3,10.8,14.70310880829015,-3.903108808
smc_11-21-秞論聆彸2,smc,87,87,71,71,7582.9,7598,15.1,14.70310880829015,0.3968911917098499
smc_11-21-秞論聆彸2,smc,88,88,60,60,7675.5,7687.3,11.8,14.70310880829015,-2.903108808
smc_11-21-秞論聆彸2,smc,89,89,72,72,7692.1,7709.2,17.1,14.70310880829015,2.3968911917098517
smc_11-21-秞論聆彸2,smc,90,90,61,61,7778.7,7790.3,11.6,14.70310880829015,-3.103108808
smc_11-21-秞論聆彸2,smc,91,91,73,73,7784.1,7796.4,12.3,14.70310880829015,-2.403108808
smc_11-21-秞論聆彸2,smc,92,92,62,62,7884.1,7899.3,15.2,14.70310880829015,0.4968911917098495
smc_11-21-秞論聆彸2,smc,93,93,74,74,7886.3,7902,15.7,14.70310880829015,0.9968911917098495
smc_11-21-秞論聆彸2,smc,94,94,63,63,7962.5,7977.3,14.8,14.70310880829015,0.09689119170985094
smc_11-21-秞論聆彸2,smc,95,95,75,75,7975.5,7987.2,11.7,14.70310880829015,-3.003108808
smc_11-21-秞論聆彸2,smc,96,96,76,76,8075.5,8086.8,11.3,14.70310880829015,-3.403108808
smc_11-21-秞論聆彸2,smc,97,97,64,64,8092.3,8105.1,12.8,14.70310880829015,-1.903108808
smc_11-21-秞論聆彸2,smc,98,98,63,63,8193.1,8206.7,13.6,14.70310880829015,-1.103108808
smc_11-21-秞論聆彸2,smc,99,99,62,62,8299.3,8314.9,15.6,14.70310880829015,0.8968911917098499
smc_11-21-秞論聆彸2,smc,100,100,74,74,8303.1,8318.2,15.1,14.70310880829015,0.3968911917098499
smc_11-21-秞論聆彸2,smc,101,101,61,61,8395.9,8408.5,12.6,14.70310880829015,-2.103108808
smc_11-21-秞論聆彸2,smc,102,102,73,73,8397.9,8410.4,12.5,14.70310880829015,-2.203108808
smc_11-21-秞論聆彸2,smc,103,103,60,60,8500.1,8512.3,12.2,14.70310880829015,-2.503108808
smc_11-21-秞論聆彸2,smc,104,104,72,72,8513.7,8530.8,17.1,14.70310880829015,2.3968911917098517
smc_11-21-秞論聆彸2,smc,105,105,71,71,8595.5,8610.8,15.3,14.70310880829015,0.5968911917098509
smc_11-21-秞論聆彸2,smc,106,106,59,59,8601.5,8612.9,11.4,14.70310880829015,-3.303108808
smc_11-21-秞論聆彸2,smc,107,107,70,70,8691.9,8708,16.1,14.70310880829015,1.3968911917098517
smc_11-21-秞論聆彸2,smc,108,108,58,58,8693.5,8708.5,15,14.70310880829015,0.29689119170985023
smc_11-21-秞論聆彸2,smc,109,110,57,57,8786.3,8801.7,15.4,14.70310880829015,0.6968911917098506
